# Active Comparator sample data v0.1
# nodes: 1000
# offer rows: 5000
node_id	item	seller	status	posted	title	ask_price	min_bid	location	quality	availability	condition	risk	cvu
ACT0640_VERIFIED_PROVIDER	ACT0640-04	Red Deer Market	Posted	20d	Verified Provider Offer 4	42	37	Municipal	72	74	New	Low	74
ACT0640_VERIFIED_PROVIDER	ACT0640-05	Quality Source	Limited	17d	Verified Provider Offer 5	4701	4134	Municipal	64	63	Good	Medium	44
ACT0650_BATTERY_STORAGE	ACT0650-01	Red Deer Market	Limited	18d	Battery Storage Offer 1	629	556	Springbrook	87	77	Fair	Low	77
ACT0650_BATTERY_STORAGE	ACT0650-02	Prairie Value Co.	Limited	18d	Battery Storage Offer 2	3632	3194	Online	94	96	Good	Medium	74
ACT0650_BATTERY_STORAGE	ACT0650-03	Atlas Services	Posted	2d	Battery Storage Offer 3	7306	6486	Municipal	83	71	Unknown	High	40
ACT0650_BATTERY_STORAGE	ACT0650-04	Red Deer Market	Posted	11d	Battery Storage Offer 4	8401	7647	Calgary Region	58	47	Good	Medium	40
ACT0650_BATTERY_STORAGE	ACT0650-05	Quality Source	Watch	10d	Battery Storage Offer 5	6337	5468	Central Alberta	68	52	Good	Medium	45
ACT0642_BUDGET_OPTION	ACT0642-01	Central Listings	Watch	6d	Budget Option Offer 1	6155	5879	Edmonton Region	77	69	Unknown	High	48
ACT0642_BUDGET_OPTION	ACT0642-02	Central Listings	Posted	0d	Budget Option Offer 2	6004	5601	Provincial	85	45	Fair	Unknown	53
ACT0642_BUDGET_OPTION	ACT0642-03	Prairie Value Co.	Limited	16d	Budget Option Offer 3	7486	6190	National	47	61	New	High	35
ACT0642_BUDGET_OPTION	ACT0642-04	Prairie Value Co.	Watch	6d	Budget Option Offer 4	332	283	Provincial	50	74	Good	Medium	51
ACT0642_BUDGET_OPTION	ACT0642-05	Regional Exchange	Watch	13d	Budget Option Offer 5	1953	1755	Calgary Region	77	37	Excellent	Low	65
ACT0643_STANDARD_OPTION	ACT0643-01	Open Offer Ltd.	Limited	13d	Standard Option Offer 1	759	675	Red Deer	67	52	Fair	High	44
ACT0643_STANDARD_OPTION	ACT0643-02	Prairie Value Co.	Watch	11d	Standard Option Offer 2	6976	6367	Red Deer	95	46	New	Unknown	56
ACT0643_STANDARD_OPTION	ACT0643-03	Prairie Value Co.	Available	15d	Standard Option Offer 3	3519	2988	National	89	94	Excellent	Unknown	73
ACT0643_STANDARD_OPTION	ACT0643-04	Red Deer Market	Limited	15d	Standard Option Offer 4	5611	4943	Red Deer	81	51	New	Low	58
ACT0643_STANDARD_OPTION	ACT0643-05	Red Deer Market	Watch	0d	Standard Option Offer 5	7467	6218	National	74	43	Fair	High	38
ACT0644_PREMIUM_OPTION	ACT0644-01	Prairie Value Co.	FS	10d	Premium Option Offer 1	8371	7703	Edmonton Region	78	93	Good	High	50
ACT0644_PREMIUM_OPTION	ACT0644-02	Regional Exchange	Watch	9d	Premium Option Offer 2	3142	2597	Red Deer	62	46	Unknown	Unknown	43
ACT0644_PREMIUM_OPTION	ACT0644-03	Budget Direct	Posted	13d	Premium Option Offer 3	8405	7269	Municipal	74	43	Excellent	Low	45
ACT0644_PREMIUM_OPTION	ACT0644-04	North Star Supply	Watch	14d	Premium Option Offer 4	3600	3092	Central Alberta	61	52	Fair	Medium	48
ACT0644_PREMIUM_OPTION	ACT0644-05	Verified Local	FS	1d	Premium Option Offer 5	3608	3206	Calgary Region	50	61	Fair	Unknown	50
ACT0645_LOCAL_PROVIDER	ACT0645-01	Budget Direct	Watch	10d	Local Provider Offer 1	1550	1318	Municipal	81	51	Fair	Low	73
ACT0645_LOCAL_PROVIDER	ACT0645-02	Regional Exchange	Limited	7d	Local Provider Offer 2	4225	3759	Springbrook	84	41	Unknown	Medium	53
ACT0645_LOCAL_PROVIDER	ACT0645-03	Verified Local	FS	12d	Local Provider Offer 3	5889	5396	Edmonton Region	90	49	New	Medium	52
ACT0645_LOCAL_PROVIDER	ACT0645-04	Regional Exchange	Available	21d	Local Provider Offer 4	7328	6341	Online	51	88	Good	Low	53
ACT0645_LOCAL_PROVIDER	ACT0645-05	Budget Direct	Limited	7d	Local Provider Offer 5	2152	1838	Red Deer	56	93	Unknown	Unknown	63
ACT0646_REGIONAL_PROVIDER	ACT0646-01	Regional Exchange	Limited	19d	Regional Provider Offer 1	7610	6495	Provincial	45	75	Excellent	High	35
ACT0646_REGIONAL_PROVIDER	ACT0646-02	Red Deer Market	Available	12d	Regional Provider Offer 2	5387	4592	Springbrook	72	39	Unknown	Medium	43
ACT0646_REGIONAL_PROVIDER	ACT0646-03	Regional Exchange	Posted	19d	Regional Provider Offer 3	5753	5218	National	77	47	Good	Unknown	52
ACT0646_REGIONAL_PROVIDER	ACT0646-04	Regional Exchange	Limited	10d	Regional Provider Offer 4	3286	2709	Edmonton Region	82	96	Good	Medium	63
ACT0646_REGIONAL_PROVIDER	ACT0646-05	Open Offer Ltd.	Watch	7d	Regional Provider Offer 5	1431	1204	Online	65	46	Excellent	Unknown	47
ACT0647_ONLINE_PROVIDER	ACT0647-01	Central Listings	Watch	11d	Online Provider Offer 1	8231	7510	Online	63	73	Fair	High	35
ACT0647_ONLINE_PROVIDER	ACT0647-02	North Star Supply	FS	2d	Online Provider Offer 2	8487	7200	Municipal	49	96	Fair	Medium	47
ACT0647_ONLINE_PROVIDER	ACT0647-03	Budget Direct	Posted	1d	Online Provider Offer 3	7564	6564	Calgary Region	76	76	Good	Low	60
ACT0647_ONLINE_PROVIDER	ACT0647-04	Budget Direct	Available	20d	Online Provider Offer 4	2086	1790	Provincial	64	76	New	Low	70
ACT0647_ONLINE_PROVIDER	ACT0647-05	Red Deer Market	Posted	12d	Online Provider Offer 5	277	265	Springbrook	76	82	Good	Low	74
ACT0648_EMERGENCY_OPTION	ACT0648-01	Quality Source	Available	5d	Emergency Option Offer 1	8130	7448	Red Deer	77	84	New	Low	59
ACT0648_EMERGENCY_OPTION	ACT0648-02	Regional Exchange	FS	21d	Emergency Option Offer 2	5029	4706	Edmonton Region	82	97	Fair	High	51
ACT0648_EMERGENCY_OPTION	ACT0648-03	Verified Local	Limited	2d	Emergency Option Offer 3	4424	3883	Central Alberta	60	67	Fair	Medium	46
ACT0648_EMERGENCY_OPTION	ACT0648-04	Budget Direct	Posted	2d	Emergency Option Offer 4	4379	3923	Online	69	49	New	High	43
ACT0648_EMERGENCY_OPTION	ACT0648-05	Verified Local	Available	3d	Emergency Option Offer 5	4211	3884	Municipal	64	70	Unknown	High	44
ACT0649_VERIFIED_PROVIDER	ACT0649-01	Prairie Value Co.	Posted	10d	Verified Provider Offer 1	722	677	Red Deer	54	97	Fair	Medium	57
ACT0649_VERIFIED_PROVIDER	ACT0649-02	Open Offer Ltd.	Posted	11d	Verified Provider Offer 2	2773	2411	Edmonton Region	88	73	New	Unknown	59
ACT0649_VERIFIED_PROVIDER	ACT0649-03	Central Listings	Watch	14d	Verified Provider Offer 3	4119	3882	Springbrook	84	62	Fair	Medium	60
ACT0649_VERIFIED_PROVIDER	ACT0649-04	North Star Supply	Limited	19d	Verified Provider Offer 4	5226	4475	Edmonton Region	78	79	Fair	Unknown	55
ACT0649_VERIFIED_PROVIDER	ACT0649-05	Quality Source	Available	16d	Verified Provider Offer 5	4059	3843	Edmonton Region	57	35	Unknown	High	38
ACT0659_EFFICIENCY	ACT0659-01	Verified Local	Available	12d	Efficiency Offer 1	1958	1859	Municipal	88	89	Fair	High	63
ACT0659_EFFICIENCY	ACT0659-02	Verified Local	Posted	20d	Efficiency Offer 2	7274	6219	Central Alberta	48	79	Unknown	Medium	37
ACT0659_EFFICIENCY	ACT0659-03	Quality Source	Limited	2d	Efficiency Offer 3	7807	7256	National	67	86	Excellent	Unknown	51
ACT0659_EFFICIENCY	ACT0659-04	Regional Exchange	Watch	8d	Efficiency Offer 4	38	34	Provincial	55	41	New	Low	57
ACT0659_EFFICIENCY	ACT0659-05	Quality Source	Available	19d	Efficiency Offer 5	6963	5803	Online	55	35	Fair	Medium	35
ACT0651_BUDGET_OPTION	ACT0651-01	North Star Supply	Available	8d	Budget Option Offer 1	4633	3973	Springbrook	75	39	Unknown	Medium	49
ACT0651_BUDGET_OPTION	ACT0651-02	Prairie Value Co.	FS	20d	Budget Option Offer 2	3120	2699	Calgary Region	85	40	Fair	Unknown	57
ACT0651_BUDGET_OPTION	ACT0651-03	Open Offer Ltd.	Posted	21d	Budget Option Offer 3	1015	877	Edmonton Region	60	44	Good	Low	64
ACT0651_BUDGET_OPTION	ACT0651-04	Central Listings	Watch	10d	Budget Option Offer 4	4384	3916	Provincial	89	60	Unknown	Low	71
ACT0651_BUDGET_OPTION	ACT0651-05	Verified Local	Watch	21d	Budget Option Offer 5	7600	6243	Municipal	49	49	New	Low	43
ACT0652_STANDARD_OPTION	ACT0652-01	Prairie Value Co.	Watch	1d	Standard Option Offer 1	2149	2039	Edmonton Region	86	44	Fair	Medium	52
ACT0652_STANDARD_OPTION	ACT0652-02	North Star Supply	Limited	5d	Standard Option Offer 2	499	465	Provincial	96	45	Good	Medium	61
ACT0652_STANDARD_OPTION	ACT0652-03	Red Deer Market	Available	21d	Standard Option Offer 3	7975	7489	Red Deer	46	53	Fair	Unknown	35
ACT0652_STANDARD_OPTION	ACT0652-04	Central Listings	Available	3d	Standard Option Offer 4	1442	1293	National	51	42	Excellent	High	36
ACT0652_STANDARD_OPTION	ACT0652-05	Atlas Services	Limited	16d	Standard Option Offer 5	5140	4841	Edmonton Region	79	40	Excellent	Low	59
ACT0653_PREMIUM_OPTION	ACT0653-01	Quality Source	Limited	3d	Premium Option Offer 1	816	715	Municipal	83	96	Good	Unknown	68
ACT0653_PREMIUM_OPTION	ACT0653-02	Red Deer Market	Limited	19d	Premium Option Offer 2	5594	4802	Municipal	90	90	Good	Medium	66
ACT0653_PREMIUM_OPTION	ACT0653-03	Open Offer Ltd.	FS	21d	Premium Option Offer 3	4503	4233	Red Deer	63	87	Unknown	Medium	52
ACT0653_PREMIUM_OPTION	ACT0653-04	Atlas Services	Available	6d	Premium Option Offer 4	7062	6666	Edmonton Region	67	81	Unknown	Low	59
ACT0653_PREMIUM_OPTION	ACT0653-05	Budget Direct	FS	0d	Premium Option Offer 5	2195	1997	Red Deer	64	51	Excellent	Medium	46
ACT0654_LOCAL_PROVIDER	ACT0654-01	Central Listings	Posted	8d	Local Provider Offer 1	8273	6876	National	72	64	Unknown	Unknown	40
ACT0654_LOCAL_PROVIDER	ACT0654-02	Regional Exchange	Limited	12d	Local Provider Offer 2	6957	6136	Red Deer	69	65	Unknown	High	35
ACT0654_LOCAL_PROVIDER	ACT0654-03	Open Offer Ltd.	Posted	5d	Local Provider Offer 3	5221	4397	Central Alberta	64	57	Fair	Unknown	43
ACT0654_LOCAL_PROVIDER	ACT0654-04	Prairie Value Co.	Available	17d	Local Provider Offer 4	5199	4535	Calgary Region	52	54	Good	Medium	40
ACT0654_LOCAL_PROVIDER	ACT0654-05	Central Listings	Limited	1d	Local Provider Offer 5	3494	3156	Central Alberta	72	66	Excellent	Unknown	52
ACT0655_REGIONAL_PROVIDER	ACT0655-01	Prairie Value Co.	Available	3d	Regional Provider Offer 1	2298	1978	Municipal	61	69	Excellent	Low	61
ACT0655_REGIONAL_PROVIDER	ACT0655-02	Verified Local	Limited	12d	Regional Provider Offer 2	5990	5492	Springbrook	62	75	Good	Low	55
ACT0655_REGIONAL_PROVIDER	ACT0655-03	Central Listings	Posted	20d	Regional Provider Offer 3	2726	2366	Edmonton Region	51	92	Unknown	Medium	58
ACT0655_REGIONAL_PROVIDER	ACT0655-04	Quality Source	Available	1d	Regional Provider Offer 4	1344	1250	Central Alberta	46	97	New	Unknown	62
ACT0655_REGIONAL_PROVIDER	ACT0655-05	Quality Source	FS	10d	Regional Provider Offer 5	7676	7368	Red Deer	45	44	Good	Low	36
ACT0656_ONLINE_PROVIDER	ACT0656-01	North Star Supply	FS	10d	Online Provider Offer 1	5884	5174	Central Alberta	76	86	New	Unknown	58
ACT0656_ONLINE_PROVIDER	ACT0656-02	Quality Source	Available	12d	Online Provider Offer 2	7839	6532	Springbrook	73	61	Excellent	Low	51
ACT0656_ONLINE_PROVIDER	ACT0656-03	Budget Direct	Available	9d	Online Provider Offer 3	7171	6789	Provincial	51	69	New	Unknown	42
ACT0656_ONLINE_PROVIDER	ACT0656-04	Budget Direct	Available	14d	Online Provider Offer 4	8384	7979	Calgary Region	54	41	Good	Low	43
ACT0656_ONLINE_PROVIDER	ACT0656-05	North Star Supply	Watch	7d	Online Provider Offer 5	6573	5916	Central Alberta	91	83	Excellent	Medium	63
ACT0657_EMERGENCY_OPTION	ACT0657-01	North Star Supply	Limited	18d	Emergency Option Offer 1	4327	4044	Springbrook	46	51	Good	High	35
ACT0657_EMERGENCY_OPTION	ACT0657-02	Atlas Services	FS	5d	Emergency Option Offer 2	2567	2392	Calgary Region	82	74	Unknown	Low	72
ACT0657_EMERGENCY_OPTION	ACT0657-03	North Star Supply	Limited	20d	Emergency Option Offer 3	4842	4060	Springbrook	76	39	Excellent	High	41
ACT0657_EMERGENCY_OPTION	ACT0657-04	Budget Direct	Limited	15d	Emergency Option Offer 4	6888	6261	Central Alberta	76	81	New	High	42
ACT0657_EMERGENCY_OPTION	ACT0657-05	Atlas Services	Watch	0d	Emergency Option Offer 5	7347	6066	Central Alberta	62	94	New	High	39
ACT0658_VERIFIED_PROVIDER	ACT0658-01	Central Listings	Limited	21d	Verified Provider Offer 1	4586	3984	National	82	80	Good	Medium	63
ACT0658_VERIFIED_PROVIDER	ACT0658-02	Atlas Services	FS	6d	Verified Provider Offer 2	6668	5646	Springbrook	61	63	Fair	High	40
ACT0658_VERIFIED_PROVIDER	ACT0658-03	North Star Supply	FS	0d	Verified Provider Offer 3	1044	940	National	75	66	Excellent	Medium	56
ACT0658_VERIFIED_PROVIDER	ACT0658-04	Atlas Services	FS	15d	Verified Provider Offer 4	1685	1590	Red Deer	92	93	Excellent	High	61
ACT0658_VERIFIED_PROVIDER	ACT0658-05	Central Listings	Limited	12d	Verified Provider Offer 5	485	454	Springbrook	86	66	New	Medium	66
ACT0715_KNOWLEDGE_AND_EDUCATION	ACT0715-01	Red Deer Market	Posted	0d	Knowledge And Education Offer 1	3616	3255	Edmonton Region	84	93	Good	Unknown	65
ACT0715_KNOWLEDGE_AND_EDUCATION	ACT0715-02	Open Offer Ltd.	Available	18d	Knowledge And Education Offer 2	3054	2806	Municipal	71	54	Good	Medium	55
ACT0715_KNOWLEDGE_AND_EDUCATION	ACT0715-03	Regional Exchange	Limited	12d	Knowledge And Education Offer 3	7579	6272	Central Alberta	65	92	Unknown	Medium	50
ACT0715_KNOWLEDGE_AND_EDUCATION	ACT0715-04	North Star Supply	Posted	8d	Knowledge And Education Offer 4	7898	6605	Provincial	88	44	Good	High	43
ACT0715_KNOWLEDGE_AND_EDUCATION	ACT0715-05	North Star Supply	Posted	5d	Knowledge And Education Offer 5	6208	5175	National	69	54	Fair	Medium	42
ACT0669_SCHOOLS	ACT0669-01	Budget Direct	FS	19d	Schools Offer 1	2864	2498	Central Alberta	87	75	Fair	Low	70
ACT0669_SCHOOLS	ACT0669-02	Regional Exchange	Posted	10d	Schools Offer 2	6001	5657	Red Deer	53	96	New	Unknown	52
ACT0669_SCHOOLS	ACT0669-03	Red Deer Market	Available	16d	Schools Offer 3	3591	3212	Online	58	97	Excellent	Unknown	62
ACT0669_SCHOOLS	ACT0669-04	Prairie Value Co.	Posted	21d	Schools Offer 4	6639	5805	Central Alberta	93	61	Unknown	High	43
ACT0669_SCHOOLS	ACT0669-05	Prairie Value Co.	Watch	14d	Schools Offer 5	5271	4615	National	95	98	New	High	55
ACT0661_BUDGET_OPTION	ACT0661-01	Central Listings	FS	0d	Budget Option Offer 1	7617	6994	Calgary Region	61	70	Excellent	Unknown	47
ACT0661_BUDGET_OPTION	ACT0661-02	Budget Direct	Posted	13d	Budget Option Offer 2	6040	5692	Municipal	46	75	Unknown	High	35
ACT0661_BUDGET_OPTION	ACT0661-03	Regional Exchange	FS	12d	Budget Option Offer 3	5266	4517	National	91	74	Unknown	Medium	65
ACT0661_BUDGET_OPTION	ACT0661-04	Quality Source	Available	10d	Budget Option Offer 4	6718	5532	Springbrook	75	59	New	Unknown	51
ACT0661_BUDGET_OPTION	ACT0661-05	North Star Supply	Posted	12d	Budget Option Offer 5	4797	4202	Red Deer	69	62	Unknown	High	47
ACT0662_STANDARD_OPTION	ACT0662-01	North Star Supply	Limited	13d	Standard Option Offer 1	4296	3533	Red Deer	57	58	Unknown	High	36
ACT0662_STANDARD_OPTION	ACT0662-02	North Star Supply	Posted	20d	Standard Option Offer 2	4551	4242	Provincial	51	58	Excellent	Low	50
ACT0662_STANDARD_OPTION	ACT0662-03	Central Listings	FS	17d	Standard Option Offer 3	1414	1332	Calgary Region	87	62	New	Medium	60
ACT0662_STANDARD_OPTION	ACT0662-04	Red Deer Market	Posted	11d	Standard Option Offer 4	4431	3903	Municipal	72	100	Unknown	Medium	59
ACT0662_STANDARD_OPTION	ACT0662-05	North Star Supply	Watch	17d	Standard Option Offer 5	6381	5282	Municipal	52	58	Unknown	Low	50
ACT0663_PREMIUM_OPTION	ACT0663-01	Red Deer Market	Available	19d	Premium Option Offer 1	2482	2148	Edmonton Region	64	77	Unknown	Low	71
ACT0663_PREMIUM_OPTION	ACT0663-02	Budget Direct	Watch	13d	Premium Option Offer 2	7620	6528	Central Alberta	64	61	Excellent	Unknown	47
ACT0663_PREMIUM_OPTION	ACT0663-03	Prairie Value Co.	Posted	5d	Premium Option Offer 3	2075	1785	Springbrook	77	76	New	Low	69
ACT0663_PREMIUM_OPTION	ACT0663-04	Verified Local	Limited	6d	Premium Option Offer 4	2593	2229	Online	70	79	Unknown	Low	71
ACT0663_PREMIUM_OPTION	ACT0663-05	Budget Direct	FS	5d	Premium Option Offer 5	6209	5670	Online	48	65	Excellent	Unknown	46
ACT0664_LOCAL_PROVIDER	ACT0664-01	North Star Supply	Watch	6d	Local Provider Offer 1	7785	7168	Springbrook	94	68	Unknown	High	44
ACT0664_LOCAL_PROVIDER	ACT0664-02	Regional Exchange	Available	5d	Local Provider Offer 2	1317	1118	Online	79	46	Unknown	Medium	61
ACT0664_LOCAL_PROVIDER	ACT0664-03	Regional Exchange	Available	8d	Local Provider Offer 3	1364	1233	National	79	93	Excellent	High	60
ACT0664_LOCAL_PROVIDER	ACT0664-04	Red Deer Market	Watch	9d	Local Provider Offer 4	6321	5817	Provincial	58	85	Good	Unknown	44
ACT0664_LOCAL_PROVIDER	ACT0664-05	Verified Local	FS	17d	Local Provider Offer 5	7691	6521	National	86	66	Good	Unknown	50
ACT0665_REGIONAL_PROVIDER	ACT0665-01	Central Listings	Available	9d	Regional Provider Offer 1	4684	4015	Online	62	48	New	Low	54
ACT0665_REGIONAL_PROVIDER	ACT0665-02	North Star Supply	FS	9d	Regional Provider Offer 2	8107	6993	Calgary Region	52	44	Excellent	High	35
ACT0665_REGIONAL_PROVIDER	ACT0665-03	North Star Supply	Watch	1d	Regional Provider Offer 3	2825	2521	Municipal	68	90	Excellent	Medium	58
ACT0665_REGIONAL_PROVIDER	ACT0665-04	Budget Direct	FS	16d	Regional Provider Offer 4	1416	1327	Edmonton Region	75	88	Unknown	Low	78
ACT0665_REGIONAL_PROVIDER	ACT0665-05	Atlas Services	Limited	9d	Regional Provider Offer 5	8241	6768	Central Alberta	63	98	New	Medium	51
ACT0666_ONLINE_PROVIDER	ACT0666-01	Quality Source	Posted	10d	Online Provider Offer 1	1197	1096	Central Alberta	96	45	New	Low	75
ACT0666_ONLINE_PROVIDER	ACT0666-02	Budget Direct	Posted	20d	Online Provider Offer 2	5589	5117	Municipal	92	90	Fair	High	54
ACT0666_ONLINE_PROVIDER	ACT0666-03	Quality Source	Watch	8d	Online Provider Offer 3	3476	3126	Municipal	87	63	Good	Low	71
ACT0666_ONLINE_PROVIDER	ACT0666-04	Verified Local	Watch	8d	Online Provider Offer 4	5536	4817	Provincial	83	81	Excellent	Medium	53
ACT0666_ONLINE_PROVIDER	ACT0666-05	Prairie Value Co.	FS	7d	Online Provider Offer 5	3331	3009	Springbrook	48	92	New	Low	59
ACT0667_EMERGENCY_OPTION	ACT0667-01	Prairie Value Co.	Posted	9d	Emergency Option Offer 1	2755	2499	Municipal	52	47	Fair	Low	51
ACT0667_EMERGENCY_OPTION	ACT0667-02	Open Offer Ltd.	Limited	3d	Emergency Option Offer 2	7299	6844	Central Alberta	80	54	New	High	42
ACT0667_EMERGENCY_OPTION	ACT0667-03	North Star Supply	Limited	10d	Emergency Option Offer 3	524	435	Red Deer	84	63	Good	Low	75
ACT0667_EMERGENCY_OPTION	ACT0667-04	Central Listings	Available	12d	Emergency Option Offer 4	8107	6810	Municipal	90	78	Good	Medium	51
ACT0667_EMERGENCY_OPTION	ACT0667-05	Verified Local	Watch	21d	Emergency Option Offer 5	2310	1981	Provincial	82	62	New	Medium	63
ACT0668_VERIFIED_PROVIDER	ACT0668-01	Red Deer Market	Posted	18d	Verified Provider Offer 1	8137	7348	Springbrook	76	71	New	Unknown	49
ACT0668_VERIFIED_PROVIDER	ACT0668-02	Central Listings	Limited	20d	Verified Provider Offer 2	7116	6576	Municipal	79	92	Fair	Low	64
ACT0668_VERIFIED_PROVIDER	ACT0668-03	Prairie Value Co.	FS	14d	Verified Provider Offer 3	940	901	Red Deer	65	97	Fair	High	56
ACT0668_VERIFIED_PROVIDER	ACT0668-04	Verified Local	Watch	18d	Verified Provider Offer 4	593	548	National	83	91	Unknown	Unknown	66
ACT0668_VERIFIED_PROVIDER	ACT0668-05	Budget Direct	Limited	16d	Verified Provider Offer 5	2192	1928	Online	47	68	Excellent	Medium	52
ACT0678_COURSES	ACT0678-01	North Star Supply	Available	0d	Courses Offer 1	8206	6736	Online	53	62	Excellent	Unknown	43
ACT0678_COURSES	ACT0678-02	Atlas Services	Available	11d	Courses Offer 2	6163	5581	Springbrook	71	94	Excellent	Medium	55
ACT0678_COURSES	ACT0678-03	North Star Supply	FS	20d	Courses Offer 3	542	509	Springbrook	46	90	New	Unknown	62
ACT0678_COURSES	ACT0678-04	Regional Exchange	Available	4d	Courses Offer 4	3358	3074	Springbrook	86	72	Good	High	48
ACT0678_COURSES	ACT0678-05	North Star Supply	Watch	1d	Courses Offer 5	6679	5610	Central Alberta	80	85	Good	Low	70
ACT0670_BUDGET_OPTION	ACT0670-01	Quality Source	FS	17d	Budget Option Offer 1	5829	5460	Provincial	62	55	Good	Low	58
ACT0670_BUDGET_OPTION	ACT0670-02	Budget Direct	Limited	19d	Budget Option Offer 2	68	61	Provincial	92	38	Fair	Medium	57
ACT0670_BUDGET_OPTION	ACT0670-03	Prairie Value Co.	Limited	17d	Budget Option Offer 3	79	70	Red Deer	84	44	Excellent	High	53
ACT0670_BUDGET_OPTION	ACT0670-04	Prairie Value Co.	FS	20d	Budget Option Offer 4	6109	5324	Springbrook	78	70	Excellent	High	44
ACT0670_BUDGET_OPTION	ACT0670-05	Atlas Services	Limited	11d	Budget Option Offer 5	7734	7005	Online	54	43	New	High	35
ACT0671_STANDARD_OPTION	ACT0671-01	Central Listings	Limited	6d	Standard Option Offer 1	973	838	Red Deer	93	63	New	Medium	67
ACT0671_STANDARD_OPTION	ACT0671-02	Atlas Services	Available	1d	Standard Option Offer 2	3251	2926	Municipal	64	68	New	Medium	58
ACT0671_STANDARD_OPTION	ACT0671-03	Budget Direct	Posted	17d	Standard Option Offer 3	645	545	Central Alberta	94	37	Fair	Medium	58
ACT0671_STANDARD_OPTION	ACT0671-04	North Star Supply	Watch	6d	Standard Option Offer 4	2833	2696	Calgary Region	56	65	New	Medium	47
ACT0671_STANDARD_OPTION	ACT0671-05	North Star Supply	Limited	9d	Standard Option Offer 5	5766	5075	Online	71	64	Good	Medium	52
ACT0672_PREMIUM_OPTION	ACT0672-01	Verified Local	Available	2d	Premium Option Offer 1	5043	4682	Calgary Region	45	65	Fair	Unknown	37
ACT0672_PREMIUM_OPTION	ACT0672-02	Red Deer Market	Posted	13d	Premium Option Offer 2	6664	5854	Calgary Region	84	92	Excellent	Low	72
ACT0672_PREMIUM_OPTION	ACT0672-03	Atlas Services	Limited	7d	Premium Option Offer 3	69	61	Springbrook	62	96	New	Low	75
ACT0672_PREMIUM_OPTION	ACT0672-04	Prairie Value Co.	Watch	2d	Premium Option Offer 4	5541	5104	National	50	81	Good	Unknown	48
ACT0672_PREMIUM_OPTION	ACT0672-05	Budget Direct	Limited	9d	Premium Option Offer 5	6455	5436	Calgary Region	70	78	Unknown	Medium	49
ACT0673_LOCAL_PROVIDER	ACT0673-01	Prairie Value Co.	Watch	16d	Local Provider Offer 1	7257	6078	Municipal	64	88	Excellent	High	43
ACT0673_LOCAL_PROVIDER	ACT0673-02	Regional Exchange	FS	1d	Local Provider Offer 2	2395	1985	Central Alberta	51	64	Unknown	Medium	52
ACT0673_LOCAL_PROVIDER	ACT0673-03	Red Deer Market	Limited	9d	Local Provider Offer 3	7565	6440	National	72	64	Unknown	High	35
ACT0673_LOCAL_PROVIDER	ACT0673-04	Quality Source	Available	17d	Local Provider Offer 4	5063	4467	Central Alberta	74	65	New	Low	60
ACT0673_LOCAL_PROVIDER	ACT0673-05	Atlas Services	Available	14d	Local Provider Offer 5	6165	5441	Springbrook	72	37	New	Medium	44
ACT0674_REGIONAL_PROVIDER	ACT0674-01	Atlas Services	Posted	2d	Regional Provider Offer 1	2943	2695	Springbrook	67	76	Fair	Medium	53
